hour,day_of_week,is_weekend,access_frequency_24h,time_since_last_access_min,location_match,role_level,is_restricted_area,is_first_access_today,sequential_zone_violation,access_attempt_count,time_of_week,hour_deviation_from_norm,geographic_impossibility,distance_between_scans_km,velocity_km_per_min,zone_clearance_mismatch,department_zone_mismatch,concurrent_session_detected,label
11,4,0,3,73,1,1,0,0,0,0,107,0.0,0,0.0,0.0,1,0,0,0
8,2,0,5,295,1,2,0,0,0,0,56,0.0,0,0.0,0.0,0,0,0,0
9,4,0,4,231,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
7,3,0,1,334,1,1,0,0,0,0,79,0.667,0,0.0,0.0,0,0,0,0
7,1,0,1,79,1,1,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
7,2,0,3,165,1,2,0,0,0,0,55,1.333,0,0.0,0.0,0,0,0,0
7,1,0,1,192,1,1,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
23,6,1,11,18,0,1,1,0,1,3,167,10.0,0,0.405,0.022,1,0,0,1
6,2,0,3,140,1,1,0,0,0,0,54,2.0,0,0.0,0.0,0,0,0,0
6,1,0,4,123,1,1,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
9,4,0,3,145,1,2,0,0,0,1,105,0.667,0,0.0,0.0,0,0,0,0
12,1,0,4,207,1,3,1,0,0,0,36,1.333,0,0.0,0.0,0,0,0,0
13,3,0,1,173,1,1,0,1,0,0,85,2.0,0,0.0,0.0,0,0,0,0
10,2,0,1,168,1,1,0,0,0,0,58,1.333,0,0.0,0.0,0,0,0,0
9,2,0,1,164,1,1,0,0,0,0,57,1.333,0,0.0,0.0,0,0,0,0
9,3,0,5,104,1,1,0,0,0,0,81,1.333,0,0.0,0.0,1,0,0,0
7,0,0,3,11,1,1,0,0,0,0,7,0.667,0,0.0,0.0,0,0,0,0
8,2,0,3,135,1,1,0,0,0,0,56,2.0,0,0.0,0.0,0,0,0,0
9,3,0,3,80,1,1,0,0,0,0,81,0.667,0,0.0,0.0,0,0,0,0
10,1,0,4,292,1,3,1,1,0,0,34,0.0,0,0.0,0.0,0,0,0,0
6,2,0,4,243,1,1,0,1,0,0,54,0.667,0,0.0,0.0,0,1,0,0
9,5,1,3,160,1,3,0,1,0,0,129,0.667,0,0.0,0.0,0,0,0,0
8,2,0,2,121,1,2,0,0,1,0,56,0.667,0,0.0,0.0,0,0,0,0
10,1,0,4,146,1,1,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
8,4,0,4,167,1,1,0,0,0,0,104,0.667,0,0.0,0.0,1,0,0,0
1,5,1,12,9,0,1,1,0,1,7,121,5.333,0,0.43,0.048,1,1,0,1
9,3,0,3,132,1,1,0,1,1,1,81,1.333,0,0.0,0.0,1,0,0,0
9,1,0,2,176,1,1,0,1,0,0,33,1.333,0,0.0,0.0,1,0,0,0
7,3,0,3,128,1,2,0,0,0,0,79,0.667,0,0.0,0.0,0,0,0,0
9,0,0,1,101,1,2,1,0,0,0,9,0.667,0,0.0,0.0,0,0,0,0
13,3,0,2,82,1,1,0,1,0,0,85,1.333,0,0.0,0.0,0,0,0,0
10,2,0,3,117,1,1,0,0,0,0,58,0.0,0,0.0,0.0,0,0,0,0
9,2,0,3,98,1,1,0,1,0,0,57,0.667,0,0.0,0.0,0,0,0,0
11,4,0,1,90,1,1,0,0,0,0,107,0.667,0,0.0,0.0,0,0,0,0
6,4,0,3,123,1,1,0,0,0,1,102,1.333,0,0.0,0.0,0,0,0,0
10,2,0,1,105,1,1,0,1,0,0,58,0.667,0,0.0,0.0,0,0,0,0
9,3,0,3,222,1,1,0,0,0,0,81,0.667,0,0.0,0.0,0,0,0,0
12,4,0,2,219,1,1,0,1,0,0,108,1.333,0,0.0,0.0,1,0,0,0
11,1,0,3,225,1,1,0,1,0,0,35,0.667,0,0.0,0.0,1,0,0,0
7,1,0,2,136,1,2,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
6,0,0,2,116,1,1,0,0,0,0,6,1.333,0,0.0,0.0,0,0,0,0
10,3,0,1,199,1,2,0,0,1,1,82,1.333,0,0.0,0.0,0,0,0,0
8,1,0,3,176,1,3,0,0,0,0,32,1.333,0,0.0,0.0,0,0,0,0
10,4,0,2,116,1,1,0,0,0,0,106,0.667,0,0.0,0.0,1,0,0,0
6,2,0,1,33,0,1,0,0,0,0,54,1.333,0,0.8,0.024,1,0,0,0
9,4,0,1,241,1,1,0,1,0,0,105,0.667,0,0.0,0.0,0,0,0,0
6,1,0,1,178,1,1,0,0,0,0,30,0.667,0,0.0,0.0,1,0,0,0
13,2,0,4,260,1,1,0,1,0,0,61,1.333,0,0.0,0.0,0,0,0,0
15,1,0,2,208,1,3,0,0,0,0,39,0.0,0,0.0,0.0,0,0,0,0
10,1,0,2,214,1,1,0,0,0,0,34,0.667,0,0.0,0.0,1,0,0,0
9,0,0,3,116,1,2,0,0,0,0,9,0.0,0,0.0,0.0,0,0,0,0
7,1,0,2,10,1,2,0,1,0,0,31,0.667,0,0.0,0.0,0,0,0,0
11,4,0,2,157,1,1,0,0,0,0,107,0.667,0,0.0,0.0,0,0,0,0
17,2,0,3,148,1,3,0,1,0,0,65,0.0,0,0.0,0.0,0,0,0,0
11,3,0,2,160,1,1,0,0,0,0,83,0.667,0,0.0,0.0,0,0,0,0
6,1,0,3,92,1,2,0,0,0,0,30,2.0,0,0.0,0.0,0,0,0,0
8,1,0,2,103,1,2,0,1,0,0,32,0.0,0,0.0,0.0,0,0,0,0
8,4,0,3,227,1,1,0,0,0,1,104,0.667,0,0.9,0.004,0,0,0,0
7,2,0,2,161,1,1,0,0,0,0,55,2.0,0,0.0,0.0,0,0,0,0
7,3,0,2,98,1,2,0,0,0,0,79,1.333,0,0.0,0.0,0,0,0,0
9,1,0,3,47,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
10,3,0,1,65,1,1,0,0,0,0,82,0.667,0,0.0,0.0,1,0,0,0
8,3,0,3,179,1,2,0,1,0,0,80,0.667,0,0.0,0.0,0,0,0,0
7,3,0,2,85,1,1,0,0,0,0,79,0.0,0,0.0,0.0,0,0,0,0
10,0,0,1,127,1,2,0,1,0,0,10,1.333,0,0.0,0.0,0,0,0,0
19,6,1,3,120,1,3,0,0,0,0,163,1.333,0,0.0,0.0,0,0,0,0
6,4,0,6,202,1,2,0,1,0,0,102,1.333,0,0.0,0.0,0,0,0,0
18,2,0,2,83,1,3,0,1,0,0,66,0.667,0,0.0,0.0,0,0,0,0
13,0,0,2,185,1,1,0,0,0,0,13,2.0,0,0.0,0.0,0,0,0,0
6,4,0,4,159,1,1,0,1,0,0,102,2.0,0,0.0,0.0,0,0,0,0
8,4,0,2,108,1,1,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
12,4,0,2,157,1,1,0,0,0,0,108,0.667,0,0.0,0.0,0,0,0,0
9,1,0,2,161,1,1,0,0,0,0,33,1.333,0,0.0,0.0,0,0,0,0
7,3,0,2,203,1,2,0,0,0,0,79,0.667,0,0.0,0.0,0,0,0,0
6,4,0,2,233,1,1,0,0,0,0,102,0.667,0,0.0,0.0,0,0,0,0
6,1,0,4,118,1,1,0,0,0,0,30,0.667,0,0.0,0.0,1,0,0,0
9,2,0,4,79,1,1,0,0,0,0,57,0.0,0,0.0,0.0,1,0,0,0
7,1,0,3,43,1,1,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
15,2,0,30,1,0,1,1,0,1,6,63,3.0,1,38.027,38.027,1,0,1,1
7,3,0,4,141,1,1,0,0,0,0,79,0.0,0,0.0,0.0,0,0,0,0
7,3,0,4,201,1,1,0,0,0,0,79,1.333,0,0.0,0.0,0,0,0,0
8,4,0,4,166,1,1,0,1,0,0,104,2.0,0,0.0,0.0,0,0,0,0
6,2,0,3,141,1,2,0,0,0,0,54,2.0,0,0.0,0.0,0,0,0,0
9,1,0,3,50,1,2,0,0,0,0,33,0.0,0,0.7,0.014,0,0,0,0
10,3,0,4,147,1,1,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
8,2,0,4,224,1,1,0,0,0,0,56,1.333,0,0.0,0.0,1,0,0,0
11,2,0,2,225,1,1,0,1,0,0,59,0.0,0,0.0,0.0,0,0,0,0
9,4,0,3,174,1,1,0,1,0,0,105,1.333,0,0.0,0.0,0,0,0,0
12,3,0,3,88,1,1,0,1,0,0,84,1.333,0,0.0,0.0,0,0,0,0
6,1,0,1,86,1,1,0,0,1,0,30,1.333,0,0.0,0.0,0,0,0,0
11,2,0,2,87,1,1,0,0,0,0,59,0.0,0,0.0,0.0,0,0,0,0
13,2,0,1,151,1,1,0,1,0,1,61,1.333,0,0.0,0.0,0,0,0,0
14,2,0,15,0,0,1,1,0,1,8,62,4.667,1,45.656,456.561,1,1,0,1
10,1,0,1,53,1,3,0,0,0,1,34,0.0,0,0.0,0.0,0,0,0,0
9,4,0,4,36,1,1,0,0,0,0,105,1.333,0,0.0,0.0,0,0,0,0
8,4,0,4,151,1,1,0,0,0,0,104,1.333,0,0.0,0.0,0,0,0,0
7,3,0,5,213,1,1,0,0,0,0,79,2.0,0,0.0,0.0,0,0,0,0
12,0,0,4,128,1,3,0,0,0,0,12,2.0,0,0.0,0.0,0,0,0,0
7,3,0,4,103,1,2,0,0,0,0,79,1.333,0,0.0,0.0,0,0,0,0
9,3,0,3,196,1,2,0,0,0,0,81,0.0,0,0.0,0.0,0,0,0,0
10,4,0,3,107,1,2,0,0,0,0,106,0.667,0,0.0,0.0,0,0,0,0
10,2,0,3,73,1,1,0,0,0,0,58,0.0,0,0.0,0.0,1,0,0,0
8,3,0,4,196,1,1,0,0,0,0,80,1.333,0,0.0,0.0,0,0,0,0
2,1,0,13,12,0,1,1,0,1,4,26,4.0,0,2.802,0.233,1,0,0,1
8,0,0,1,199,1,1,0,0,0,0,8,0.0,0,0.0,0.0,0,0,0,0
11,0,0,3,270,1,1,0,0,0,0,11,2.0,0,0.0,0.0,0,0,0,0
8,4,0,2,159,1,2,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
10,2,0,4,121,1,2,0,1,0,0,58,1.333,0,0.0,0.0,0,0,0,0
8,2,0,4,188,1,1,0,0,0,0,56,0.0,0,0.0,0.0,0,0,0,0
9,0,0,2,144,1,2,0,0,0,0,9,0.0,0,0.0,0.0,0,0,0,0
1,6,1,21,8,0,1,1,0,1,5,145,6.0,0,0.316,0.04,0,1,0,1
12,0,0,2,170,1,1,0,0,0,0,12,1.333,0,0.6,0.004,1,0,0,0
7,1,0,5,172,1,1,0,0,0,0,31,2.0,0,0.0,0.0,0,0,0,0
17,1,0,3,190,1,3,1,1,0,0,41,0.0,0,0.0,0.0,0,0,0,0
9,1,0,1,167,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
6,3,0,3,71,1,1,0,1,0,0,78,1.333,0,0.0,0.0,0,0,0,0
12,0,0,1,165,1,1,0,0,0,0,12,2.0,0,0.0,0.0,0,0,0,0
6,4,0,4,38,1,1,0,1,0,0,102,0.667,0,0.0,0.0,0,0,0,0
10,2,0,2,134,1,1,0,0,0,0,58,0.667,0,0.0,0.0,1,0,0,0
4,0,0,8,3,0,1,1,0,1,2,4,3.0,0,2.6,0.867,1,0,0,1
10,1,0,3,203,1,1,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
7,3,0,5,141,1,2,0,1,0,0,79,1.333,0,0.0,0.0,0,0,0,0
9,4,0,1,151,1,1,0,0,0,1,105,0.667,0,0.0,0.0,0,0,0,0
7,4,0,3,108,1,1,0,1,0,0,103,0.667,0,0.0,0.0,0,0,0,0
16,0,0,2,138,1,3,0,0,0,0,16,0.667,0,0.0,0.0,0,0,0,0
9,4,0,3,104,1,2,0,1,0,0,105,0.0,0,0.0,0.0,0,0,0,0
7,0,0,3,248,1,1,0,1,0,0,7,0.0,0,0.0,0.0,0,0,0,0
15,5,1,3,127,1,3,0,0,0,0,135,1.333,0,0.0,0.0,0,0,0,0
12,4,0,2,251,1,1,0,1,0,0,108,2.0,0,0.0,0.0,0,0,0,0
9,2,0,1,174,1,1,0,0,0,0,57,0.667,0,0.0,0.0,0,0,0,0
23,2,0,14,3,0,1,1,0,1,5,71,9.333,0,0.299,0.1,1,1,0,1
6,3,0,3,196,1,1,0,0,0,0,78,0.667,0,0.0,0.0,0,0,0,0
4,5,1,11,11,0,1,1,0,1,5,124,4.667,0,0.279,0.025,1,1,0,1
14,3,0,2,195,1,3,0,1,0,0,86,0.0,0,0.0,0.0,0,0,0,0
12,4,0,1,122,1,1,0,0,0,0,108,0.667,0,0.0,0.0,0,0,0,0
7,0,0,5,114,1,2,0,0,0,0,7,0.667,0,0.0,0.0,0,0,0,0
7,3,0,3,139,1,1,0,0,0,0,79,1.333,0,0.0,0.0,0,0,0,0
15,6,1,2,277,1,3,0,0,0,0,159,0.667,0,0.0,0.0,0,0,0,0
10,1,0,3,171,1,1,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
7,1,0,3,187,1,2,0,0,0,0,31,1.333,0,0.0,0.0,0,0,0,0
8,3,0,2,137,1,1,0,0,0,0,80,0.667,0,0.0,0.0,0,0,0,0
22,5,1,13,9,0,1,1,0,1,2,142,9.333,0,2.038,0.226,1,0,0,1
8,2,0,3,45,1,1,0,0,0,0,56,0.0,0,0.0,0.0,0,0,0,0
6,2,0,3,253,1,1,0,0,0,0,54,1.333,0,0.0,0.0,0,0,0,0
12,4,0,3,181,1,1,0,1,0,0,108,1.333,0,0.0,0.0,0,0,0,0
6,3,0,4,73,1,1,0,1,0,0,78,1.333,0,0.0,0.0,0,0,0,0
12,2,0,3,158,1,1,0,0,0,0,60,0.667,0,0.0,0.0,0,0,0,0
9,2,0,3,89,1,2,0,1,0,0,57,0.0,0,0.0,0.0,0,0,0,0
9,1,0,3,170,1,1,0,0,0,0,33,0.667,0,0.0,0.0,0,0,0,0
23,6,1,17,6,0,1,1,0,1,2,167,10.667,0,1.42,0.237,0,1,0,1
6,3,0,3,194,1,2,1,0,0,0,78,1.333,0,0.0,0.0,0,0,0,0
16,0,0,2,209,1,3,0,0,0,0,16,1.333,0,0.0,0.0,0,0,0,0
10,4,0,1,173,1,1,0,1,0,0,106,1.333,0,0.0,0.0,0,0,0,0
10,2,0,4,61,1,2,0,0,0,0,58,0.667,0,0.0,0.0,0,0,0,0
6,3,0,3,123,1,1,0,1,0,0,78,2.0,0,0.0,0.0,0,0,0,0
10,2,0,2,231,1,2,0,0,0,0,58,1.333,0,0.0,0.0,0,0,0,0
9,3,0,1,206,1,1,0,0,0,1,81,0.667,0,0.0,0.0,0,0,0,0
9,3,0,4,180,1,1,0,0,0,0,81,0.667,0,0.0,0.0,0,0,0,0
8,4,0,1,61,1,2,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
13,0,0,2,179,1,1,0,0,0,0,13,2.0,0,0.0,0.0,0,0,0,0
7,1,0,3,211,1,1,0,1,0,0,31,0.0,0,0.0,0.0,0,0,0,0
8,1,0,3,295,1,2,0,0,0,0,32,0.667,0,0.0,0.0,0,0,0,0
9,0,0,3,149,1,2,0,1,0,0,9,0.0,0,0.0,0.0,0,0,0,0
6,3,0,4,226,1,2,0,0,0,0,78,2.0,0,0.0,0.0,0,0,0,0
6,1,0,2,79,1,2,0,0,0,0,30,2.0,0,0.0,0.0,0,0,0,0
7,3,0,2,200,1,2,0,0,0,0,79,0.667,0,0.0,0.0,0,0,0,0
7,4,0,2,333,1,1,0,1,0,0,103,2.0,0,0.0,0.0,0,0,0,0
13,1,0,3,136,1,3,1,1,0,0,37,1.333,0,0.0,0.0,0,0,0,0
12,6,1,3,165,1,3,0,0,0,0,156,0.667,0,0.0,0.0,0,0,0,0
9,2,0,3,226,1,2,0,1,0,0,57,0.0,0,0.0,0.0,0,0,0,0
8,4,0,3,199,1,1,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
7,3,0,1,102,1,2,0,0,0,0,79,1.333,0,0.0,0.0,0,0,0,0
11,3,0,3,105,1,1,0,0,0,0,83,0.667,0,0.0,0.0,0,0,0,0
10,1,0,2,136,1,1,0,0,0,0,34,0.0,0,0.0,0.0,0,0,0,0
8,3,0,3,140,1,2,0,1,0,0,80,0.667,0,0.0,0.0,0,0,0,0
10,2,0,3,59,1,1,0,0,0,0,58,0.0,0,0.0,0.0,0,0,0,0
6,3,0,1,299,1,1,0,1,0,0,78,1.333,0,0.0,0.0,0,0,0,0
11,2,0,3,109,1,2,0,0,0,0,59,1.333,0,0.0,0.0,0,0,0,0
13,3,0,4,234,1,1,0,0,0,0,85,1.333,0,0.0,0.0,0,0,0,0
10,0,0,3,141,1,2,1,0,0,0,10,0.667,0,0.0,0.0,0,0,0,0
1,0,0,10,14,0,1,1,0,1,3,1,6.667,0,2.677,0.191,1,0,0,1
9,3,0,3,168,1,2,0,1,0,0,81,0.0,0,0.0,0.0,0,0,0,0
8,0,0,2,74,1,1,0,1,0,0,8,0.667,0,0.0,0.0,0,0,0,0
9,1,0,3,74,1,1,0,1,0,0,33,0.667,0,0.0,0.0,0,0,0,0
10,2,0,2,120,1,2,0,0,0,0,58,1.333,0,0.0,0.0,0,0,0,0
9,3,0,3,58,1,2,0,0,0,0,81,0.0,0,0.0,0.0,0,0,0,0
8,0,0,1,297,1,1,0,0,0,0,8,0.0,0,0.0,0.0,0,0,0,0
6,3,0,1,178,1,2,0,0,0,0,78,1.333,0,0.0,0.0,0,0,0,0
7,0,0,4,190,1,2,0,1,0,0,7,1.333,0,0.0,0.0,0,0,0,0
7,4,0,1,94,1,2,0,0,0,0,103,0.667,0,0.0,0.0,0,0,0,0
8,4,0,3,191,1,2,0,0,1,1,104,0.0,0,0.0,0.0,0,0,0,0
8,2,0,6,135,1,2,0,0,0,0,56,0.0,0,0.0,0.0,0,0,0,0
7,3,0,4,121,1,1,0,0,0,0,79,1.333,0,0.0,0.0,0,0,0,0
12,3,0,4,212,1,2,0,1,0,0,84,2.667,0,0.0,0.0,0,0,0,0
13,3,0,2,140,1,1,0,0,0,0,85,1.333,0,0.0,0.0,1,0,0,0
6,0,0,2,221,1,2,0,1,1,0,6,2.0,0,0.0,0.0,0,0,0,0
6,3,0,2,263,1,2,0,0,0,0,78,1.333,0,0.0,0.0,0,0,0,0
6,4,0,3,67,1,1,0,0,0,0,102,0.667,0,0.0,0.0,0,0,0,0
6,4,0,4,168,1,1,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
9,1,0,2,125,1,1,0,0,0,0,33,0.667,0,0.0,0.0,1,0,0,0
10,4,0,4,138,1,1,0,0,0,0,106,0.667,0,0.0,0.0,1,0,0,0
8,3,0,1,233,1,2,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
14,5,1,4,123,1,3,0,0,0,0,134,2.0,0,0.0,0.0,0,0,0,0
10,0,0,3,116,1,1,0,1,0,1,10,0.0,0,0.0,0.0,1,0,0,0
19,0,0,2,198,1,3,0,0,0,0,19,1.333,0,0.0,0.0,0,0,0,0
6,1,0,2,145,1,1,0,0,0,0,30,3.333,0,0.0,0.0,0,0,0,0
7,4,0,3,173,1,2,0,0,0,1,103,0.667,0,0.0,0.0,0,0,0,0
10,0,0,2,167,1,1,0,0,0,0,10,0.667,0,0.0,0.0,0,0,0,0
10,2,0,5,97,1,1,0,0,0,0,58,1.333,0,0.0,0.0,0,0,0,0
8,4,0,2,217,1,2,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
10,2,0,2,99,1,1,0,1,0,0,58,0.667,0,0.0,0.0,0,0,0,0
6,4,0,3,183,1,2,0,0,0,0,102,2.0,0,0.0,0.0,0,0,0,0
11,3,0,1,52,1,1,0,0,0,0,83,0.667,0,0.0,0.0,0,0,0,0
16,4,0,4,136,1,3,0,0,0,0,112,0.667,0,0.0,0.0,0,0,0,0
9,1,0,4,144,1,2,0,0,0,0,33,0.0,0,0.0,0.0,0,0,0,0
11,2,0,3,98,1,1,0,0,0,0,59,0.0,0,0.0,0.0,0,0,0,0
9,0,0,2,90,1,1,0,0,0,0,9,1.333,0,0.0,0.0,0,0,0,0
8,4,0,3,258,1,1,0,0,0,0,104,1.333,0,0.0,0.0,0,0,0,0
7,1,0,1,202,1,1,0,0,0,0,31,0.667,0,0.0,0.0,0,0,0,0
6,1,0,2,21,1,1,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
11,1,0,1,144,1,1,0,1,0,0,35,0.0,0,0.0,0.0,0,0,0,0
12,4,0,3,266,1,1,0,1,0,0,108,1.333,0,0.0,0.0,0,0,0,0
10,2,0,3,175,1,1,0,0,0,0,58,0.0,0,0.0,0.0,0,0,0,0
10,2,0,1,91,1,1,0,0,1,0,58,0.667,0,0.0,0.0,1,0,0,0
12,4,0,3,122,1,1,0,0,0,0,108,0.667,0,0.0,0.0,1,0,0,0
7,0,0,3,136,1,2,0,0,0,0,7,1.333,0,0.0,0.0,0,0,0,0
10,1,0,3,132,1,2,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
9,4,0,1,212,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
7,2,0,2,102,1,1,0,1,0,0,55,0.0,0,0.0,0.0,0,0,0,0
6,4,0,3,198,1,2,0,1,0,0,102,1.333,0,0.0,0.0,0,0,0,0
6,1,0,3,79,1,1,0,1,0,0,30,0.667,0,0.0,0.0,1,0,0,0
8,4,0,1,184,1,1,0,0,0,0,104,0.667,0,0.0,0.0,1,0,0,0
1,4,0,12,9,0,1,1,0,1,4,97,4.667,0,0.455,0.051,1,0,0,1
13,1,0,3,181,1,1,0,0,0,0,37,1.333,0,0.0,0.0,0,0,0,0
1,5,1,13,8,0,1,1,0,1,5,121,8.667,0,0.121,0.015,1,1,0,1
8,4,0,1,261,1,1,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
9,4,0,2,220,1,1,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
10,2,0,2,147,1,1,0,1,0,0,58,1.333,0,0.0,0.0,0,0,0,0
9,4,0,2,118,1,2,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
10,0,0,2,196,1,1,0,0,0,0,10,0.667,0,0.0,0.0,1,0,0,0
9,4,0,3,187,1,1,0,1,0,0,105,0.667,0,0.0,0.0,0,0,0,0
9,0,0,1,288,1,3,1,0,0,0,9,0.667,0,0.0,0.0,0,0,0,0
8,2,0,1,10,1,2,1,1,0,0,56,0.667,0,0.0,0.0,0,0,0,0
7,0,0,4,80,1,2,0,0,0,0,7,0.667,0,0.0,0.0,0,0,0,0
10,1,0,3,127,1,2,0,1,0,0,34,1.333,0,0.0,0.0,0,0,0,0
6,1,0,4,179,1,1,0,0,1,0,30,0.667,0,0.0,0.0,0,0,0,0
9,0,0,1,142,1,1,0,0,0,0,9,0.667,0,0.0,0.0,0,0,0,0
15,0,0,38,3,1,1,1,0,1,7,15,4.0,0,0.141,0.047,1,0,0,1
14,1,0,3,106,0,1,1,1,1,5,38,4.0,0,0.342,0.003,1,1,0,1
16,4,0,3,191,1,3,0,1,0,0,112,0.667,0,0.0,0.0,0,0,0,0
8,3,0,1,137,1,2,0,0,0,0,80,0.667,0,0.0,0.0,0,0,0,0
8,4,0,4,207,1,2,0,0,0,0,104,0.0,0,0.0,0.0,0,0,0,0
16,3,0,2,208,1,3,0,0,0,1,88,1.333,0,0.0,0.0,0,0,0,0
9,3,0,1,76,1,1,0,0,0,0,81,0.667,0,0.0,0.0,0,0,0,0
6,2,0,4,229,1,1,0,1,0,0,54,2.0,0,0.0,0.0,0,0,0,0
9,2,0,3,147,1,1,0,1,0,0,57,0.667,0,0.0,0.0,0,0,0,0
16,1,0,38,4,1,1,1,0,1,7,40,4.0,0,0.3,0.075,0,0,0,1
10,1,0,2,165,1,1,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
6,4,0,4,204,1,1,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
10,3,0,2,102,1,2,0,0,0,0,82,0.667,0,0.0,0.0,0,0,0,0
9,4,0,5,155,1,3,0,0,0,0,105,0.667,0,0.0,0.0,0,0,0,0
10,1,0,1,141,1,1,0,0,0,0,34,0.667,0,0.0,0.0,0,0,0,0
8,3,0,3,143,1,2,0,0,0,1,80,0.667,0,0.0,0.0,0,0,0,0
6,4,0,4,139,1,2,0,0,0,0,102,1.333,0,0.0,0.0,0,0,0,0
7,2,0,3,189,1,1,0,1,0,0,55,0.667,0,0.0,0.0,0,0,0,0
18,5,1,1,108,1,3,0,1,0,0,138,0.667,0,0.0,0.0,0,0,0,0
7,1,0,3,63,1,1,0,0,0,0,31,0.0,0,0.0,0.0,0,0,0,0
9,3,0,2,148,1,1,0,1,0,0,81,0.667,0,0.0,0.0,0,0,0,0
9,4,0,2,261,1,1,0,1,0,0,105,0.0,0,0.0,0.0,0,0,0,0
6,0,0,1,103,1,1,0,0,0,0,6,1.333,0,0.0,0.0,0,0,0,0
7,1,0,3,98,1,2,0,1,0,0,31,0.667,0,0.0,0.0,0,0,0,0
10,0,0,2,136,1,1,0,0,0,0,10,1.333,0,0.0,0.0,0,0,0,0
11,0,0,1,238,1,1,0,1,0,0,11,0.667,0,0.0,0.0,0,0,0,0
10,2,0,1,100,1,3,0,0,0,0,58,0.0,0,0.0,0.0,0,0,0,0
6,0,0,2,111,1,1,0,0,0,0,6,0.667,0,0.0,0.0,0,0,0,0
7,2,0,4,64,1,2,0,1,0,0,55,0.667,0,0.0,0.0,0,1,0,0
8,3,0,5,177,1,2,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
7,4,0,4,141,1,2,0,0,0,0,103,0.667,0,0.0,0.0,0,0,0,0
8,0,0,5,198,1,1,0,0,0,0,8,0.667,0,0.0,0.0,1,0,0,0
11,6,1,2,238,1,3,1,0,0,0,155,1.333,0,0.0,0.0,0,0,0,0
11,2,0,3,103,1,1,0,1,0,0,59,0.0,0,0.0,0.0,1,0,0,0
8,1,0,6,89,1,2,0,0,0,0,32,0.0,0,0.0,0.0,0,0,0,0
7,0,0,4,219,1,1,0,1,0,0,7,0.0,0,0.0,0.0,0,1,0,0
10,0,0,2,133,1,1,0,1,0,0,10,0.0,0,0.0,0.0,1,0,0,0
10,3,0,3,165,1,1,0,1,0,0,82,0.667,0,0.0,0.0,1,0,0,0
9,2,0,2,143,1,2,0,0,0,0,57,0.0,0,0.0,0.0,0,0,0,0
6,1,0,3,243,1,1,0,0,0,0,30,1.333,0,0.0,0.0,0,0,0,0
15,1,0,4,138,1,3,1,0,0,0,39,1.333,0,0.0,0.0,0,0,0,0
7,4,0,3,170,1,2,1,0,0,0,103,0.667,0,0.0,0.0,0,0,0,0
10,3,0,2,141,1,1,0,0,0,0,82,0.0,0,0.0,0.0,1,0,0,0
10,3,0,1,161,1,2,0,1,0,0,82,0.667,0,0.0,0.0,0,0,0,0
8,4,0,4,266,1,2,0,0,0,0,104,0.667,0,0.0,0.0,0,0,0,0
12,3,0,1,141,1,1,0,1,0,0,84,0.667,0,0.0,0.0,0,0,0,0
6,0,0,2,222,1,2,0,0,0,0,6,1.333,0,0.0,0.0,0,0,0,0
9,2,0,4,223,1,2,0,0,0,0,57,0.0,0,0.0,0.0,0,0,0,0
8,3,0,1,149,1,1,0,0,0,0,80,0.0,0,0.0,0.0,0,0,0,0
4,6,1,11,5,0,1,1,0,1,3,148,3.0,0,0.39,0.078,0,1,0,1
11,2,0,3,117,1,1,0,0,0,0,59,2.0,0,0.0,0.0,0,0,0,0
15,3,0,3,143,1,3,0,0,0,0,87,0.667,0,0.0,0.0,0,0,0,0
6,4,0,2,245,1,1,0,0,0,0,102,0.667,0,0.0,0.0,1,0,0,0
